"Station.No","Location","Date","Hour","API","Pollutant"
41,"Banting",2014-07-02,4,44,"*"
41,"Banting",2014-07-02,5,45,"*"
41,"Banting",2014-07-02,6,45,"*"
41,"Banting",2014-07-02,7,45,"*"
41,"Banting",2014-07-02,8,45,"*"
41,"Banting",2014-07-02,9,46,"*"
41,"Banting",2014-07-02,10,47,"*"
41,"Banting",2014-07-02,11,48,"*"
41,"Banting",2014-07-02,12,48,"*"
41,"Banting",2014-07-02,13,48,"*"
41,"Banting",2014-07-02,14,48,"*"
41,"Banting",2014-07-02,15,49,"*"
41,"Banting",2014-07-02,16,49,"*"
41,"Banting",2014-07-02,17,49,"*"
41,"Banting",2014-07-02,18,48,"*"
41,"Banting",2014-07-02,19,47,"*"
41,"Banting",2014-07-02,20,46,"*"
41,"Banting",2014-07-02,21,47,"*"
41,"Banting",2014-07-02,22,47,"*"
41,"Banting",2014-07-02,23,47,"*"
41,"Banting",2014-07-02,24,47,"*"
41,"Banting",2014-07-03,1,47,"*"
41,"Banting",2014-07-03,2,46,"*"
41,"Banting",2014-07-03,3,46,"*"
41,"Banting",2014-07-03,4,46,"*"
41,"Banting",2014-07-03,5,44,"*"
41,"Banting",2014-07-03,6,42,"*"
41,"Banting",2014-07-03,7,41,"*"
41,"Banting",2014-07-03,8,40,"*"
41,"Banting",2014-07-03,9,39,"*"
41,"Banting",2014-07-03,10,38,"*"
41,"Banting",2014-07-03,11,37,"*"
41,"Banting",2014-07-03,12,37,"*"
41,"Banting",2014-07-03,13,37,"*"
41,"Banting",2014-07-03,14,37,"*"
41,"Banting",2014-07-03,15,36,"*"
41,"Banting",2014-07-03,16,36,"*"
41,"Banting",2014-07-03,17,35,"*"
41,"Banting",2014-07-03,18,36,"c"
41,"Banting",2014-07-03,19,35,"*"
41,"Banting",2014-07-03,20,35,"*"
41,"Banting",2014-07-03,21,36,"*"
41,"Banting",2014-07-03,22,36,"*"
41,"Banting",2014-07-03,23,36,"*"
41,"Banting",2014-07-03,24,37,"*"
41,"Banting",2014-07-04,1,40,"*"
41,"Banting",2014-07-04,2,42,"*"
41,"Banting",2014-07-04,3,43,"*"
41,"Banting",2014-07-04,4,45,"*"
41,"Banting",2014-07-04,5,47,"*"
41,"Banting",2014-07-04,6,48,"*"
41,"Banting",2014-07-04,7,47,"*"
41,"Banting",2014-07-04,8,48,"*"
41,"Banting",2014-07-04,9,48,"*"
41,"Banting",2014-07-04,10,49,"*"
41,"Banting",2014-07-04,11,48,"*"
41,"Banting",2014-07-04,12,48,"*"
41,"Banting",2014-07-04,13,48,"*"
41,"Banting",2014-07-04,14,47,"*"
41,"Banting",2014-07-04,15,47,"*"
41,"Banting",2014-07-04,16,47,"*"
41,"Banting",2014-07-04,17,47,"*"
41,"Banting",2014-07-04,18,48,"*"
41,"Banting",2014-07-04,19,49,"*"
41,"Banting",2014-07-04,20,49,"*"
41,"Banting",2014-07-04,21,49,"*"
41,"Banting",2014-07-04,22,48,"*"
41,"Banting",2014-07-04,23,47,"*"
41,"Banting",2014-07-04,24,46,"*"
41,"Banting",2014-07-05,1,44,"*"
41,"Banting",2014-07-05,2,41,"*"
41,"Banting",2014-07-05,3,40,"*"
41,"Banting",2014-07-05,4,37,"*"
41,"Banting",2014-07-05,5,36,"*"
41,"Banting",2014-07-05,6,35,"*"
41,"Banting",2014-07-05,7,36,"*"
41,"Banting",2014-07-05,8,35,"*"
41,"Banting",2014-07-05,9,34,"*"
41,"Banting",2014-07-05,10,32,"*"
41,"Banting",2014-07-05,11,33,"*"
41,"Banting",2014-07-05,12,33,"*"
41,"Banting",2014-07-05,13,33,"*"
41,"Banting",2014-07-05,14,33,"*"
41,"Banting",2014-07-05,15,33,"*"
41,"Banting",2014-07-05,16,33,"*"
41,"Banting",2014-07-05,17,32,"*"
41,"Banting",2014-07-05,18,32,"c"
41,"Banting",2014-07-05,19,30,"*"
41,"Banting",2014-07-05,20,37,"c"
41,"Banting",2014-07-05,21,28,"*"
41,"Banting",2014-07-05,22,27,"*"
41,"Banting",2014-07-05,23,28,"*"
41,"Banting",2014-07-05,24,27,"*"
41,"Banting",2014-07-06,1,26,"*"
41,"Banting",2014-07-06,2,27,"*"
41,"Banting",2014-07-06,3,27,"*"
41,"Banting",2014-07-06,4,26,"*"
41,"Banting",2014-07-06,5,26,"*"
41,"Banting",2014-07-06,6,26,"*"
41,"Banting",2014-07-06,7,26,"*"
41,"Banting",2014-07-06,8,26,"*"
41,"Banting",2014-07-06,9,26,"*"
41,"Banting",2014-07-06,10,27,"*"
41,"Banting",2014-07-06,11,28,"*"
41,"Banting",2014-07-06,12,27,"*"
41,"Banting",2014-07-06,13,27,"*"
41,"Banting",2014-07-06,14,27,"*"
41,"Banting",2014-07-06,15,27,"*"
41,"Banting",2014-07-06,16,27,"*"
41,"Banting",2014-07-06,17,27,"*"
41,"Banting",2014-07-06,18,26,"*"
41,"Banting",2014-07-06,19,28,"c"
41,"Banting",2014-07-06,20,27,"*"
41,"Banting",2014-07-06,21,27,"*"
41,"Banting",2014-07-06,22,29,"*"
41,"Banting",2014-07-06,23,29,"*"
41,"Banting",2014-07-06,24,31,"*"
41,"Banting",2014-07-07,1,32,"*"
41,"Banting",2014-07-07,2,32,"*"
41,"Banting",2014-07-07,3,32,"*"
41,"Banting",2014-07-07,4,33,"*"
41,"Banting",2014-07-07,5,33,"*"
41,"Banting",2014-07-07,6,34,"*"
41,"Banting",2014-07-07,7,36,"*"
41,"Banting",2014-07-07,8,37,"*"
41,"Banting",2014-07-07,9,38,"*"
41,"Banting",2014-07-07,10,41,"*"
41,"Banting",2014-07-07,11,40,"*"
41,"Banting",2014-07-07,12,45,"*"
41,"Banting",2014-07-07,13,48,"*"
41,"Banting",2014-07-07,14,51,"*"
41,"Banting",2014-07-07,15,53,"*"
41,"Banting",2014-07-07,16,55,"*"
41,"Banting",2014-07-07,17,56,"*"
41,"Banting",2014-07-07,18,56,"*"
41,"Banting",2014-07-07,19,56,"*"
41,"Banting",2014-07-07,20,56,"*"
41,"Banting",2014-07-07,21,56,"*"
41,"Banting",2014-07-07,22,56,"*"
41,"Banting",2014-07-07,23,56,"*"
41,"Banting",2014-07-07,24,57,"*"
41,"Banting",2014-07-08,1,58,"*"
41,"Banting",2014-07-08,2,59,"*"
41,"Banting",2014-07-08,3,59,"*"
41,"Banting",2014-07-08,4,58,"*"
41,"Banting",2014-07-08,5,58,"*"
41,"Banting",2014-07-08,6,58,"*"
41,"Banting",2014-07-08,7,57,"*"
41,"Banting",2014-07-08,8,57,"*"
41,"Banting",2014-07-08,9,57,"*"
41,"Banting",2014-07-08,10,56,"*"
41,"Banting",2014-07-08,11,55,"*"
41,"Banting",2014-07-08,12,54,"*"
41,"Banting",2014-07-08,13,54,"*"
41,"Banting",2014-07-08,14,53,"*"
41,"Banting",2014-07-08,15,52,"*"
41,"Banting",2014-07-08,16,51,"*"
41,"Banting",2014-07-08,17,51,"*"
41,"Banting",2014-07-08,18,51,"*"
41,"Banting",2014-07-08,19,52,"*"
41,"Banting",2014-07-08,20,53,"*"
41,"Banting",2014-07-08,21,53,"*"
41,"Banting",2014-07-08,22,53,"*"
41,"Banting",2014-07-08,23,53,"*"
41,"Banting",2014-07-08,24,53,"*"
41,"Banting",2014-07-09,1,52,"*"
41,"Banting",2014-07-09,2,53,"*"
41,"Banting",2014-07-09,3,54,"*"
41,"Banting",2014-07-09,4,55,"*"
41,"Banting",2014-07-09,5,59,"*"
41,"Banting",2014-07-09,6,61,"*"
41,"Banting",2014-07-09,7,63,"*"
41,"Banting",2014-07-09,8,66,"*"
41,"Banting",2014-07-09,9,68,"*"
41,"Banting",2014-07-09,10,70,"*"
41,"Banting",2014-07-09,11,72,"*"
41,"Banting",2014-07-09,12,74,"*"
41,"Banting",2014-07-09,13,74,"*"
41,"Banting",2014-07-09,14,73,"*"
41,"Banting",2014-07-09,15,72,"*"
41,"Banting",2014-07-09,16,71,"*"
41,"Banting",2014-07-09,17,70,"*"
41,"Banting",2014-07-09,18,70,"*"
41,"Banting",2014-07-09,19,70,"*"
41,"Banting",2014-07-09,20,69,"*"
41,"Banting",2014-07-09,21,69,"*"
41,"Banting",2014-07-09,22,69,"*"
41,"Banting",2014-07-09,23,69,"*"
41,"Banting",2014-07-09,24,68,"*"
41,"Banting",2014-07-10,1,66,"*"
41,"Banting",2014-07-10,2,65,"*"
41,"Banting",2014-07-10,3,65,"*"
41,"Banting",2014-07-10,4,63,"*"
41,"Banting",2014-07-10,5,60,"*"
41,"Banting",2014-07-10,6,58,"*"
41,"Banting",2014-07-10,7,0,"0"
41,"Banting",2014-07-10,8,0,"0"
41,"Banting",2014-07-10,9,0,"0"
41,"Banting",2014-07-10,10,48,"*"
41,"Banting",2014-07-10,11,45,"*"
41,"Banting",2014-07-10,12,39,"*"
41,"Banting",2014-07-10,13,36,"*"
41,"Banting",2014-07-10,14,34,"*"
41,"Banting",2014-07-10,15,34,"*"
41,"Banting",2014-07-10,16,34,"*"
41,"Banting",2014-07-10,17,34,"*"
41,"Banting",2014-07-10,18,34,"*"
41,"Banting",2014-07-10,19,34,"*"
41,"Banting",2014-07-10,20,34,"*"
41,"Banting",2014-07-10,21,33,"*"
41,"Banting",2014-07-10,22,32,"*"
41,"Banting",2014-07-10,23,31,"*"
41,"Banting",2014-07-10,24,30,"*"
41,"Banting",2014-07-11,1,30,"*"
41,"Banting",2014-07-11,2,30,"*"
41,"Banting",2014-07-11,3,30,"*"
41,"Banting",2014-07-11,4,31,"*"
41,"Banting",2014-07-11,5,31,"*"
41,"Banting",2014-07-11,6,31,"*"
41,"Banting",2014-07-11,7,31,"*"
41,"Banting",2014-07-11,8,32,"*"
41,"Banting",2014-07-11,9,33,"*"
41,"Banting",2014-07-11,10,33,"*"
41,"Banting",2014-07-11,11,34,"*"
41,"Banting",2014-07-11,12,35,"*"
41,"Banting",2014-07-11,13,36,"*"
41,"Banting",2014-07-11,14,37,"*"
41,"Banting",2014-07-11,15,37,"*"
41,"Banting",2014-07-11,16,37,"*"
41,"Banting",2014-07-11,17,37,"*"
41,"Banting",2014-07-11,18,37,"*"
41,"Banting",2014-07-11,19,37,"*"
41,"Banting",2014-07-11,20,37,"*"
41,"Banting",2014-07-11,21,38,"*"
41,"Banting",2014-07-11,22,38,"*"
41,"Banting",2014-07-11,23,39,"*"
41,"Banting",2014-07-11,24,40,"*"
41,"Banting",2014-07-12,1,41,"*"
41,"Banting",2014-07-12,2,41,"*"
41,"Banting",2014-07-12,3,42,"*"
41,"Banting",2014-07-12,4,43,"*"
41,"Banting",2014-07-12,5,44,"*"
41,"Banting",2014-07-12,6,45,"*"
41,"Banting",2014-07-12,7,45,"*"
41,"Banting",2014-07-12,8,45,"*"
41,"Banting",2014-07-12,9,45,"*"
41,"Banting",2014-07-12,10,45,"*"
41,"Banting",2014-07-12,11,46,"*"
41,"Banting",2014-07-12,12,46,"*"
41,"Banting",2014-07-12,13,47,"*"
41,"Banting",2014-07-12,14,47,"*"
41,"Banting",2014-07-12,15,47,"*"
41,"Banting",2014-07-12,16,48,"*"
41,"Banting",2014-07-12,17,49,"*"
41,"Banting",2014-07-12,18,50,"*"
41,"Banting",2014-07-12,19,50,"*"
41,"Banting",2014-07-12,20,50,"*"
41,"Banting",2014-07-12,21,50,"*"
41,"Banting",2014-07-12,22,49,"*"
41,"Banting",2014-07-12,23,50,"*"
41,"Banting",2014-07-12,24,49,"*"
41,"Banting",2014-07-13,1,49,"*"
41,"Banting",2014-07-13,2,49,"*"
41,"Banting",2014-07-13,3,50,"*"
41,"Banting",2014-07-13,4,50,"*"
41,"Banting",2014-07-13,5,49,"*"
41,"Banting",2014-07-13,6,50,"*"
41,"Banting",2014-07-13,7,50,"*"
41,"Banting",2014-07-13,8,50,"*"
41,"Banting",2014-07-13,9,50,"*"
41,"Banting",2014-07-13,10,50,"*"
41,"Banting",2014-07-13,11,50,"*"
41,"Banting",2014-07-13,12,50,"*"
41,"Banting",2014-07-13,13,50,"*"
41,"Banting",2014-07-13,14,50,"*"
41,"Banting",2014-07-13,15,50,"*"
41,"Banting",2014-07-13,16,50,"*"
41,"Banting",2014-07-13,17,50,"*"
41,"Banting",2014-07-13,18,51,"*"
41,"Banting",2014-07-13,19,51,"*"
41,"Banting",2014-07-13,20,51,"*"
41,"Banting",2014-07-13,21,52,"*"
41,"Banting",2014-07-13,22,52,"*"
41,"Banting",2014-07-13,23,52,"*"
41,"Banting",2014-07-13,24,52,"*"
41,"Banting",2014-07-14,1,52,"*"
41,"Banting",2014-07-14,2,53,"*"
41,"Banting",2014-07-14,3,53,"*"
41,"Banting",2014-07-14,4,53,"*"
41,"Banting",2014-07-14,5,52,"*"
41,"Banting",2014-07-14,6,52,"*"
41,"Banting",2014-07-14,7,52,"*"
41,"Banting",2014-07-14,8,52,"*"
41,"Banting",2014-07-14,9,51,"*"
41,"Banting",2014-07-14,10,51,"*"
41,"Banting",2014-07-14,11,53,"*"
41,"Banting",2014-07-14,12,53,"*"
41,"Banting",2014-07-14,13,53,"*"
41,"Banting",2014-07-14,14,53,"*"
41,"Banting",2014-07-14,15,52,"*"
41,"Banting",2014-07-14,16,53,"*"
41,"Banting",2014-07-14,17,52,"*"
41,"Banting",2014-07-14,18,52,"*"
41,"Banting",2014-07-14,19,53,"*"
41,"Banting",2014-07-14,20,53,"*"
41,"Banting",2014-07-14,21,53,"*"
41,"Banting",2014-07-14,22,53,"*"
41,"Banting",2014-07-14,23,53,"*"
41,"Banting",2014-07-14,24,53,"*"
41,"Banting",2014-07-15,1,53,"*"
41,"Banting",2014-07-15,2,54,"*"
41,"Banting",2014-07-15,3,54,"*"
41,"Banting",2014-07-15,4,54,"*"
41,"Banting",2014-07-15,5,55,"*"
41,"Banting",2014-07-15,6,55,"*"
41,"Banting",2014-07-15,7,55,"*"
41,"Banting",2014-07-15,8,55,"*"
41,"Banting",2014-07-15,9,55,"*"
41,"Banting",2014-07-15,10,55,"*"
41,"Banting",2014-07-15,11,54,"*"
41,"Banting",2014-07-15,12,54,"*"
41,"Banting",2014-07-15,13,54,"*"
41,"Banting",2014-07-15,14,54,"*"
41,"Banting",2014-07-15,15,54,"*"
41,"Banting",2014-07-15,16,54,"*"
41,"Banting",2014-07-15,17,54,"*"
41,"Banting",2014-07-15,18,54,"*"
41,"Banting",2014-07-15,19,54,"*"
41,"Banting",2014-07-15,20,54,"*"
41,"Banting",2014-07-15,21,54,"*"
41,"Banting",2014-07-15,22,54,"*"
41,"Banting",2014-07-15,23,53,"*"
41,"Banting",2014-07-15,24,53,"*"
41,"Banting",2014-07-16,1,53,"*"
41,"Banting",2014-07-16,2,53,"*"
41,"Banting",2014-07-16,3,53,"*"
41,"Banting",2014-07-16,4,53,"*"
41,"Banting",2014-07-16,5,54,"*"
41,"Banting",2014-07-16,6,54,"*"
41,"Banting",2014-07-16,7,55,"*"
41,"Banting",2014-07-16,8,56,"*"
41,"Banting",2014-07-16,9,56,"*"
41,"Banting",2014-07-16,10,57,"*"
41,"Banting",2014-07-16,11,58,"*"
41,"Banting",2014-07-16,12,58,"*"
41,"Banting",2014-07-16,13,57,"*"
41,"Banting",2014-07-16,14,57,"*"
41,"Banting",2014-07-16,15,57,"*"
41,"Banting",2014-07-16,16,57,"*"
41,"Banting",2014-07-16,17,57,"*"
41,"Banting",2014-07-16,18,58,"*"
41,"Banting",2014-07-16,19,59,"*"
41,"Banting",2014-07-16,20,59,"*"
41,"Banting",2014-07-16,21,60,"*"
41,"Banting",2014-07-16,22,61,"*"
41,"Banting",2014-07-16,23,63,"*"
41,"Banting",2014-07-16,24,64,"*"
41,"Banting",2014-07-17,1,65,"*"
41,"Banting",2014-07-17,2,67,"*"
41,"Banting",2014-07-17,3,68,"*"
41,"Banting",2014-07-17,4,69,"*"
41,"Banting",2014-07-17,5,70,"*"
41,"Banting",2014-07-17,6,71,"*"
41,"Banting",2014-07-17,7,72,"*"
41,"Banting",2014-07-17,8,72,"*"
41,"Banting",2014-07-17,9,73,"*"
41,"Banting",2014-07-17,10,73,"*"
41,"Banting",2014-07-17,11,73,"*"
41,"Banting",2014-07-17,12,74,"*"
41,"Banting",2014-07-17,13,0,"0"
41,"Banting",2014-07-17,14,0,"0"
41,"Banting",2014-07-17,15,84,"c"
41,"Banting",2014-07-17,16,77,"*"
41,"Banting",2014-07-17,17,77,"*"
41,"Banting",2014-07-17,18,77,"*"
41,"Banting",2014-07-17,19,76,"*"
41,"Banting",2014-07-17,20,76,"*"
41,"Banting",2014-07-17,21,75,"*"
41,"Banting",2014-07-17,22,74,"*"
41,"Banting",2014-07-17,23,74,"*"
41,"Banting",2014-07-17,24,73,"*"
41,"Banting",2014-07-18,1,72,"*"
41,"Banting",2014-07-18,2,71,"*"
41,"Banting",2014-07-18,3,70,"*"
41,"Banting",2014-07-18,4,68,"*"
41,"Banting",2014-07-18,5,67,"*"
41,"Banting",2014-07-18,6,66,"*"
41,"Banting",2014-07-18,7,65,"*"
41,"Banting",2014-07-18,8,64,"*"
41,"Banting",2014-07-18,9,63,"*"
41,"Banting",2014-07-18,10,63,"*"
41,"Banting",2014-07-18,11,63,"*"
41,"Banting",2014-07-18,12,62,"*"
41,"Banting",2014-07-18,13,61,"*"
41,"Banting",2014-07-18,14,60,"*"
41,"Banting",2014-07-18,15,59,"*"
41,"Banting",2014-07-18,16,58,"*"
41,"Banting",2014-07-18,17,57,"*"
41,"Banting",2014-07-18,18,57,"*"
41,"Banting",2014-07-18,19,57,"*"
41,"Banting",2014-07-18,20,57,"*"
41,"Banting",2014-07-18,21,56,"*"
41,"Banting",2014-07-18,22,56,"*"
41,"Banting",2014-07-18,23,56,"*"
41,"Banting",2014-07-18,24,57,"*"
41,"Banting",2014-07-19,1,57,"*"
41,"Banting",2014-07-19,2,57,"*"
41,"Banting",2014-07-19,3,58,"*"
41,"Banting",2014-07-19,4,59,"*"
41,"Banting",2014-07-19,5,60,"*"
41,"Banting",2014-07-19,6,59,"*"
41,"Banting",2014-07-19,7,59,"*"
41,"Banting",2014-07-19,8,60,"*"
41,"Banting",2014-07-19,9,60,"*"
41,"Banting",2014-07-19,10,60,"*"
41,"Banting",2014-07-19,11,61,"*"
41,"Banting",2014-07-19,12,62,"*"
41,"Banting",2014-07-19,13,62,"*"
41,"Banting",2014-07-19,14,62,"*"
41,"Banting",2014-07-19,15,63,"*"
41,"Banting",2014-07-19,16,64,"*"
41,"Banting",2014-07-19,17,65,"*"
41,"Banting",2014-07-19,18,65,"*"
41,"Banting",2014-07-19,19,66,"*"
41,"Banting",2014-07-19,20,66,"*"
41,"Banting",2014-07-19,21,66,"*"
41,"Banting",2014-07-19,22,66,"*"
41,"Banting",2014-07-19,23,66,"*"
41,"Banting",2014-07-19,24,66,"*"
41,"Banting",2014-07-20,1,67,"*"
41,"Banting",2014-07-20,2,67,"*"
41,"Banting",2014-07-20,3,68,"*"
41,"Banting",2014-07-20,4,67,"*"
41,"Banting",2014-07-20,5,68,"*"
41,"Banting",2014-07-20,6,68,"*"
41,"Banting",2014-07-20,7,69,"*"
41,"Banting",2014-07-20,8,69,"*"
41,"Banting",2014-07-20,9,70,"*"
41,"Banting",2014-07-20,10,70,"*"
41,"Banting",2014-07-20,11,71,"*"
41,"Banting",2014-07-20,12,72,"*"
41,"Banting",2014-07-20,13,73,"*"
41,"Banting",2014-07-20,14,75,"*"
41,"Banting",2014-07-20,15,76,"*"
41,"Banting",2014-07-20,16,76,"*"
41,"Banting",2014-07-20,17,77,"*"
41,"Banting",2014-07-20,18,78,"*"
41,"Banting",2014-07-20,19,79,"*"
41,"Banting",2014-07-20,20,79,"*"
41,"Banting",2014-07-20,21,80,"*"
41,"Banting",2014-07-20,22,82,"*"
41,"Banting",2014-07-20,23,84,"*"
41,"Banting",2014-07-20,24,85,"*"
41,"Banting",2014-07-21,1,86,"*"
41,"Banting",2014-07-21,2,88,"*"
41,"Banting",2014-07-21,3,89,"*"
41,"Banting",2014-07-21,4,90,"*"
41,"Banting",2014-07-21,5,90,"*"
41,"Banting",2014-07-21,6,90,"*"
41,"Banting",2014-07-21,7,90,"*"
41,"Banting",2014-07-21,8,90,"*"
41,"Banting",2014-07-21,9,90,"*"
41,"Banting",2014-07-21,10,91,"*"
41,"Banting",2014-07-21,11,91,"*"
41,"Banting",2014-07-21,12,91,"*"
41,"Banting",2014-07-21,13,91,"*"
41,"Banting",2014-07-21,14,89,"*"
41,"Banting",2014-07-21,15,89,"*"
41,"Banting",2014-07-21,16,89,"*"
41,"Banting",2014-07-21,17,90,"*"
41,"Banting",2014-07-21,18,90,"*"
41,"Banting",2014-07-21,19,90,"*"
41,"Banting",2014-07-21,20,90,"*"
41,"Banting",2014-07-21,21,90,"*"
41,"Banting",2014-07-21,22,89,"*"
41,"Banting",2014-07-21,23,89,"*"
41,"Banting",2014-07-21,24,87,"*"
41,"Banting",2014-07-22,1,86,"*"
41,"Banting",2014-07-22,2,84,"*"
41,"Banting",2014-07-22,3,83,"*"
41,"Banting",2014-07-22,4,82,"*"
41,"Banting",2014-07-22,5,82,"*"
41,"Banting",2014-07-22,6,82,"*"
41,"Banting",2014-07-22,7,81,"*"
41,"Banting",2014-07-22,8,82,"*"
41,"Banting",2014-07-22,9,80,"*"
41,"Banting",2014-07-22,10,78,"*"
41,"Banting",2014-07-22,11,76,"*"
41,"Banting",2014-07-22,12,75,"*"
41,"Banting",2014-07-22,13,73,"*"
41,"Banting",2014-07-22,14,73,"*"
41,"Banting",2014-07-22,15,73,"*"
41,"Banting",2014-07-22,16,71,"*"
41,"Banting",2014-07-22,17,70,"*"
41,"Banting",2014-07-22,18,0,"0"
41,"Banting",2014-07-22,19,68,"*"
41,"Banting",2014-07-22,20,68,"*"
41,"Banting",2014-07-22,21,67,"*"
41,"Banting",2014-07-22,22,66,"*"
41,"Banting",2014-07-22,23,66,"*"
41,"Banting",2014-07-22,24,65,"*"
41,"Banting",2014-07-23,1,64,"*"
41,"Banting",2014-07-23,2,63,"*"
41,"Banting",2014-07-23,3,62,"*"
41,"Banting",2014-07-23,4,60,"*"
41,"Banting",2014-07-23,5,60,"*"
41,"Banting",2014-07-23,6,58,"*"
41,"Banting",2014-07-23,7,58,"*"
41,"Banting",2014-07-23,8,57,"*"
41,"Banting",2014-07-23,9,57,"*"
41,"Banting",2014-07-23,10,57,"*"
41,"Banting",2014-07-23,11,57,"*"
41,"Banting",2014-07-23,12,58,"*"
41,"Banting",2014-07-23,13,58,"*"
41,"Banting",2014-07-23,14,58,"*"
41,"Banting",2014-07-23,15,58,"*"
41,"Banting",2014-07-23,16,59,"*"
41,"Banting",2014-07-23,17,60,"c"
41,"Banting",2014-07-23,18,60,"c"
41,"Banting",2014-07-23,19,58,"*"
41,"Banting",2014-07-23,20,59,"*"
41,"Banting",2014-07-23,21,59,"*"
41,"Banting",2014-07-23,22,60,"*"
41,"Banting",2014-07-23,23,59,"*"
41,"Banting",2014-07-23,24,59,"*"
41,"Banting",2014-07-24,1,59,"*"
41,"Banting",2014-07-24,2,58,"*"
41,"Banting",2014-07-24,3,58,"*"
41,"Banting",2014-07-24,4,58,"*"
41,"Banting",2014-07-24,5,58,"*"
41,"Banting",2014-07-24,6,58,"*"
41,"Banting",2014-07-24,7,58,"*"
41,"Banting",2014-07-24,8,58,"*"
41,"Banting",2014-07-24,9,58,"*"
41,"Banting",2014-07-24,10,59,"*"
41,"Banting",2014-07-24,11,59,"*"
41,"Banting",2014-07-24,12,59,"*"
41,"Banting",2014-07-24,13,58,"*"
41,"Banting",2014-07-24,14,58,"*"
41,"Banting",2014-07-24,15,58,"*"
41,"Banting",2014-07-24,16,57,"*"
41,"Banting",2014-07-24,17,56,"*"
41,"Banting",2014-07-24,18,56,"*"
41,"Banting",2014-07-24,19,56,"*"
41,"Banting",2014-07-24,20,56,"*"
41,"Banting",2014-07-24,21,56,"*"
41,"Banting",2014-07-24,22,57,"*"
41,"Banting",2014-07-24,23,58,"*"
41,"Banting",2014-07-24,24,0,"0"
41,"Banting",2014-07-25,1,0,"0"
41,"Banting",2014-07-25,2,0,"0"
41,"Banting",2014-07-25,3,0,"0"
41,"Banting",2014-07-25,4,0,"0"
41,"Banting",2014-07-25,5,0,"0"
41,"Banting",2014-07-25,6,0,"0"
41,"Banting",2014-07-25,7,0,"0"
41,"Banting",2014-07-25,8,0,"0"
41,"Banting",2014-07-25,9,0,"0"
41,"Banting",2014-07-25,10,65,"*"
41,"Banting",2014-07-25,11,66,"*"
41,"Banting",2014-07-25,12,67,"*"
41,"Banting",2014-07-25,13,68,"*"
41,"Banting",2014-07-25,14,68,"*"
41,"Banting",2014-07-25,15,68,"*"
41,"Banting",2014-07-25,16,69,"*"
41,"Banting",2014-07-25,17,71,"*"
41,"Banting",2014-07-25,18,72,"*"
41,"Banting",2014-07-25,19,73,"*"
41,"Banting",2014-07-25,20,74,"*"
41,"Banting",2014-07-25,21,73,"*"
41,"Banting",2014-07-25,22,74,"*"
41,"Banting",2014-07-25,23,73,"*"
41,"Banting",2014-07-25,24,74,"*"
41,"Banting",2014-07-26,1,74,"*"
41,"Banting",2014-07-26,2,75,"*"
41,"Banting",2014-07-26,3,75,"*"
41,"Banting",2014-07-26,4,75,"*"
41,"Banting",2014-07-26,5,75,"*"
41,"Banting",2014-07-26,6,76,"*"
41,"Banting",2014-07-26,7,76,"*"
41,"Banting",2014-07-26,8,76,"*"
41,"Banting",2014-07-26,9,76,"*"
41,"Banting",2014-07-26,10,77,"*"
41,"Banting",2014-07-26,11,76,"*"
41,"Banting",2014-07-26,12,75,"*"
41,"Banting",2014-07-26,13,76,"*"
41,"Banting",2014-07-26,14,76,"*"
41,"Banting",2014-07-26,15,76,"*"
41,"Banting",2014-07-26,16,75,"*"
41,"Banting",2014-07-26,17,74,"*"
41,"Banting",2014-07-26,18,73,"*"
41,"Banting",2014-07-26,19,73,"*"
41,"Banting",2014-07-26,20,73,"*"
41,"Banting",2014-07-26,21,73,"*"
41,"Banting",2014-07-26,22,74,"*"
41,"Banting",2014-07-26,23,75,"*"
41,"Banting",2014-07-26,24,75,"*"
41,"Banting",2014-07-27,1,76,"*"
41,"Banting",2014-07-27,2,78,"*"
41,"Banting",2014-07-27,3,79,"*"
41,"Banting",2014-07-27,4,80,"*"
41,"Banting",2014-07-27,5,82,"*"
41,"Banting",2014-07-27,6,82,"*"
41,"Banting",2014-07-27,7,82,"*"
41,"Banting",2014-07-27,8,82,"*"
41,"Banting",2014-07-27,9,82,"*"
41,"Banting",2014-07-27,10,81,"*"
41,"Banting",2014-07-27,11,83,"*"
41,"Banting",2014-07-27,12,83,"*"
41,"Banting",2014-07-27,13,84,"*"
41,"Banting",2014-07-27,14,85,"*"
41,"Banting",2014-07-27,15,85,"*"
41,"Banting",2014-07-27,16,86,"*"
41,"Banting",2014-07-27,17,86,"*"
41,"Banting",2014-07-27,18,87,"*"
41,"Banting",2014-07-27,19,87,"*"
41,"Banting",2014-07-27,20,87,"*"
41,"Banting",2014-07-27,21,86,"*"
41,"Banting",2014-07-27,22,85,"*"
41,"Banting",2014-07-27,23,85,"*"
41,"Banting",2014-07-27,24,86,"*"
41,"Banting",2014-07-28,1,85,"*"
41,"Banting",2014-07-28,2,85,"*"
41,"Banting",2014-07-28,3,86,"*"
41,"Banting",2014-07-28,4,87,"*"
41,"Banting",2014-07-28,5,87,"*"
41,"Banting",2014-07-28,6,88,"*"
41,"Banting",2014-07-28,7,88,"*"
41,"Banting",2014-07-28,8,88,"*"
41,"Banting",2014-07-28,9,89,"*"
41,"Banting",2014-07-28,10,89,"*"
41,"Banting",2014-07-28,11,88,"*"
41,"Banting",2014-07-28,12,87,"*"
41,"Banting",2014-07-28,13,88,"*"
41,"Banting",2014-07-28,14,90,"*"
